INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
REP375,BREWED COFI & APPLE CRUMBLE,BREW CRUM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP376,CAPUCINO COFI & APPLE CRUMBLE,CAPU CRUM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP377,DECAF COFI & APPLE CRUMBLE,DECAF CRUM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP378,CAFE LATTE & APPLE CRUMBLE,LATE CRUM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP379,CAFE AMERICANO & APPLE CRUMBLE,AMERI CRUM,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP380,BREWED COFI & CAPUCINO CHEESECAKE,BREW CAPU,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP381,CAPUCINO COFI & CAPUCINO CHEESECKE,CAPU CAPU,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP382,DECAF COFI & CAPUCINO CHEESECAKE,DECAF CAPU,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP383,CAFE LATTE & CAPUCINO CHEESECAKE,LATE CAPU,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP384,CAFE AMERICANO & CAPUCINO CHEESECAKE,AMERI CAPU,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP385,DECAF,DECAF,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
BEV31,JUICE DRINK,JUICE DRINK,07,10.000,PC,12.000,1.070,9.330000,1,B-SMS
XTR57,PIMIENTO RICE,PIMIENTO RICE,09,30.000,PC,12.000,3.210,9.333333,1,B-SMS
DFR1,RIBS SOLO,RIBS SOLO,60,329.000,PC,12.000,30.960,9.333333,1,B-SMS
DFR2,RIBS SHARING,RIBS SHARE,60,599.000,PC,12.000,48.110,9.333333,1,B-SMS
DFR3,ADD PJ,ADD PJ,60,20.000,PC,12.000,2.140,9.333333,1,B-SMS
REP166,RIBS SOLO,RIBS SOLO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP167,RIBS SHARING,RIBS SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
FRI21,HAVANA SAUCE,HAVANA SAUCE,15,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP386,SIZZLING BACON,SIZ BACON,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP387,SAUSAGE AND EGG,SAUSG EGG,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP388,CHICKEN LONGGANISA,CHIX LONGA,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP389,ANGUS PEPPER BEEF,ANGUS BEEF,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP390,BBQ PULLED PORK,PULL PORK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP391,HERB CRUSTED FISH,CRUST FISH,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
BEV33,ENGLISH BREAKFAST TEA,ENGLSH TEA,07,24.000,PC,12.000,2.570,9.330000,1,B-SMS
REP392,ENGLISH BREAKFAST TEA,ENGLSH T,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP393,GREEN TEA JASMIN,JASMIN T,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP394,UBE MANGO SHAKE,UBE SHAKE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
BEV32,GREEN TEA JASMINE,JASMIN TEA,07,24.000,PC,12.000,2.570,9.330000,1,B-SMS
REP395,PORK TERIYAKI,PORK TRYK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP396,CHICKEN TERIYAKI,CHX TRYK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP397,HONEY GLAZED PORK,GLAZE PORK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP398,1PC SAUSAGE,1 SAUSAGE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP399,2PC SAUSAGE,2PC SAUSAGE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP400,FRIES N DIP,FND,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP401,CHIZ FRITTERS DIP,CFND,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP402,CHIX POPPERS DIP,CPND,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP403,BICOL DIP EXTRA,BDX,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
HTSI1,HT SISIG,HT SISIG,65,179.000,PC,12.000,19.180,9.333333,1,B-SMS
REP404,HT SISIG,HT SISIG,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP405,HT LIEMPO,HT LIEMPO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
HTL2,HT LIEMPO,HT LIEMPO,65,179.000,PC,12.000,19.180,9.333333,1,B-SMS
MP12,UMBRELLA,UMBRELLA,37,149.000,PC,12.000,15.960,9.333333,1,B-SMS
MP13,PROMO TEES,PROMO TEES,37,279.000,PC,12.000,29.890,9.333333,1,B-SMS
FAM1,6RICE 6CHX PTWDG 6IT 2CAROTCK,BIGG BUNCH,52,1199.000,PC,12.000,128.460,9.333333,1,B-SMS
FAM2,5SPAG 6CHX PTWDG 6IT 2CAROTCK,BIGG TIME,52,1399.000,PC,12.000,149.890,9.333333,1,B-SMS
SNK1,RND POTWEDGE,RND POTWEDGE,66,69.000,PC,12.000,7.390,9.333333,1,B-SMS
REP406,RND POTWEDGE,RND POTWEDGE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
SLD7,CHIX N GREEN,CHIX N GREEN,10,139.000,PC,12.000,14.890,9.333333,1,B-SMS
SLD8,HAPPY & FIT,HAPPY & FIT,10,139.000,BOX,12.000,14.890,9.330000,1,B-SMS
SLD9,NENA'S HARVEST,NENA'S HARVEST,10,189.000,PC,12.000,14.890,9.330000,1,B-SMS
SLD10,POWER VEGGIES,POW VEG,10,139.000,PC,12.000,14.890,9.330000,1,B-SMS
SAL1,GARLIC BALSAMIC,GAR BALSAMC,67,29.000,PC,12.000,3.110,9.333333,1,B-SMS
SAL2,BERRY BERRY,BERRY BERRY,67,16.000,PC,12.000,3.110,9.333333,1,B-SMS
SAL3,SURFER,SURFER,67,16.000,PC,12.000,3.110,9.333333,1,B-SMS
