INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
REPXTR53,BERRY BERRY,BERRY BERRY,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPXTR54,ROASTED SESAME,ROASTED SESAME,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPCKS10,PSYCHO SHARE,PSYCHO SHARE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPCKS11,CARROT SHARE,CARROT SHARE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV21,TAMARIND,TAMARIND,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV22,MANGOSTEEN,MANGOSTEEN,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV23,GUYABANO,GUYABANO,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV24,POMEGRANATE,POMEGRANATE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV25,PEACH,PEACH,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBEV26,CRANBERRY,CRANBERRY,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
SHK12,RIPE MANGO SHAKE,RMS,5,159.000,PC,12.000,9.430,9.330000,1,SMNAG
REPSHK10,GREEN MANGO GOODNESS,GREEN MANGO GO,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSHK12,MATCHA GOTCHA,MATCHA GOTCHA,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSHK11,BANANA SPLIT,BANANA SPLIT,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
SAL4,THOUSAND ISLAND,THOUSAND ISLAN,48,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPPST6,Asian Spicy Pasta,Asian Spicy Pa,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPPST5,American Mac N' Cheese,American Mac N,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPPST8,Italian Puttanesca,Italian Puttan,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
UP11,UP HAVANA CHK,UP HAVANA CHK,19,15.000,PC,12.000,0.000,9.333333,1,SMNAG
BEF1,TENDERLOIN TIPS,TENDERLOIN TIP,18,323.000,PC,12.000,0.000,9.330000,1,SMNAG
BEF2,BEEF SALPICAO,BEEF SALPICAO,18,332.000,PC,12.000,0.000,9.330000,1,SMNAG
BEF3,ANGUS PEPPER BEEF,ANGUS PEPPER B,18,229.000,PC,12.000,0.000,9.330000,1,SMNAG
UP12,TO GARLIC RICE,TO GARLIC RICE,19,0.000,PC,12.000,0.000,9.330000,1,SMNAG
UP13,TO JAVA RICE,TO JAVA RICE,19,30.000,PC,12.000,0.000,9.330000,1,SMNAG
UP15,TO BMP,TO BMP,19,0.000,PC,12.000,0.000,9.333333,1,SMNAG
UP16,MEDLEY ORIENTAL SALAD,TO ORNTL SALAD,19,0.000,PC,12.000,0.000,9.333333,1,SMNAG
UP17,MEDLEY COLESLAW,TO COLESLAW,19,0.000,PC,12.000,0.000,9.333333,1,SMNAG
UP18,TO KIMCHI,TO KIMCHI,19,0.000,PC,12.000,0.000,9.333333,1,SMNAG
