INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
SUP12,LOADED BACON POTATO SOUP,LOADED BACON P,19,55.000,PC,12.000,5.250,9.333333,1,SMLIP
REP233,CHICKEN TOMATO SOUP,CHICKEN TOMATO,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP235,ONION EGG DROP SOUP,ONION EGG DROP,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP236,LOADED BACON POTATO SOUP,LOADED BACON P,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
MP5,GOTO W EGG,GOTO EGG,43,40.000,PC,12.000,4.290,9.333333,1,SMLIP
MP6,ICED TEA,ICED TEA,43,40.000,PC,12.000,10.610,9.330000,1,SMLIP
SID10,BAKED BEANS,BAKED BEANS,18,69.000,PC,12.000,4.180,9.330000,1,SMLIP
REP302,GREEN MANGO SHAKE,GREEN MANGO,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP304,BANBERRY SHAKE,BANBERRY,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
CHM21,CHICKEN HAM 499,CHKN HAM 499,01,499.000,PC,12.000,49.180,9.330000,1,SMLIP
SUP13,CHICKEN TOMATO P30,CHX TOM P30,19,30.000,PC,12.000,3.210,9.330000,1,SMLIP
SUP14,CB SOUP P30,CB SOUP P30,19,30.000,PC,12.000,3.210,9.333333,1,SMLIP
SUP15,ONION EGG DROP P30,ONION EGG P30,19,30.000,PC,12.000,3.210,9.333333,1,SMLIP
SUP16,LOADED BACON P30,LOADED BACON P,19,30.000,PC,12.000,3.210,9.333333,1,SMLIP
REP207,PORK CHOP,PORK CHOP,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CHM24,CHICKEN HAM 399,CHKN HAM 399,01,399.000,PC,12.000,12.750,9.330000,1,SMLIP
CHM25,CHICKEN HAM 350,CHKN HAM 350,01,350.000,PC,12.000,21.320,9.330000,1,SMLIP
CHM26,CHICKEN HAM 300,CHKN HAM 300,01,300.000,PC,12.000,12.750,9.330000,1,SMLIP
CQ1,CHICKEN SQUAD CAJUN,SQUAD CAJUN,01,459.000,PC,12.000,49.180,9.333333,1,SMLIP
CQ2,CHICKEN SQUAD PARMESAN,SQUAD PARMESAN,01,459.000,PC,12.000,49.180,9.333333,1,SMLIP
CQ3,CHICKEN SQUAD CHEESY,SQUAD CHEESY,01,459.000,PC,12.000,49.180,9.333333,1,SMLIP
CQ4,CHICKEN SQUAD FLAMMING,SQUAD FLAMMING,01,459.000,PC,12.000,49.180,9.333333,1,SMLIP
FRI20,PSYCHOCOLATE CAKE,PSYCHOCOLATE C,15,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP234,CHEESY BURGER SOUP,CHEESY SOUP,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CQ5,2PCS PLAIN RICE,2PCS PLAIN RIC,01,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CQ6,2PCS ORIENTAL SALAD,2PCS ORIENTAL,01,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CQ7,4PCS CRISPY CHICKEN,4PCS CRISPY CH,01,349.000,PC,12.000,37.390,9.333333,1,SMLIP
CQ8,2PCS RED COLESLAW,2PCS RED COLES,01,0.000,PC,12.000,0.000,9.333333,1,SMLIP
PPM1,CHICKEN W JUICE,CHICKEN W JUIC,48,99.000,PC,12.000,10.610,9.333333,1,SMLIP
PPM2,2PC CHICKEN W JUICE DRINK,2PC CHX JD,48,179.000,PC,12.000,19.180,9.333333,1,SMLIP
PPM3,CHKN-KEBAB W JUICE,CHKN-KEBAB W J,48,167.000,PC,12.000,17.890,9.333333,1,SMLIP
