INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
CHM34,CS2 2PCS CHICKEN,CS2 2PCS CHICK,1,0.000,PC,12.000,19.260,9.333333,1,BRLN
BEV34,WINTERMELON MILK TEA,WINTERMELON MT,7,99.000,PC,12.000,10.610,9.330000,1,BRLN
BEV35,OKINAWA MILK TEA,OKINAWA MT,7,99.000,PC,12.000,10.610,9.330000,1,BRLN
BEV36,COOKIES & CREAM MILK TEA,COKIES&C`` MT,7,119.000,PC,12.000,10.610,9.330000,1,BRLN
BLK6,BIGGITO BURGER,BIGGITO BURGER,25,35.000,PC,12.000,3.750,9.333333,1,BRLN
BLK7,PANSIT GUISADO BREAD,PANSIT BREAD,25,50.000,PC,12.000,5.360,9.330000,1,BRLN
BLK8,CHEESY BIGGITO BURGER,C BIGGITO,25,45.000,PC,12.000,4.820,9.333333,1,BRLN
BLK9,CHEESY BIGGITO BURGER W BOTTLED WATER,C BIGITO  BW,25,60.000,PC,12.000,6.430,9.333333,1,BRLN
BLK12,BOTTLED WATER 15,BOTTLED  15,25,15.000,PC,12.000,1.610,9.333333,1,BRLN
FRI24,WINTERMELON MILK TEA,WINTERMELON MI,15,0.000,PC,12.000,0.000,9.333333,1,BRLN
FRI25,OKINAWA MILK TEA,OKINAWA MILK T,15,0.000,PC,12.000,0.000,9.333333,1,BRLN
FRI26,COOKIES & CREAM MILK TEA,COOKIES & CREA,15,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP34,TENDERLOIN TIPS 150,TENDERLOIN TIP,32,150.000,PC,12.000,16.070,9.333333,1,BRLN
MP35,ANGUS PEPPER BEEF 150,ANGUS PEPPER B,32,150.000,PC,12.000,16.070,9.333333,1,BRLN
MP36,BEEF SALPICAO 150,BEEF SALPICAO,32,150.000,PC,12.000,16.070,9.333333,1,BRLN
BEV1,PEPSI GLASS,PEPSI GLASS,7,59.000,PC,12.000,6.320,9.333333,1,BRLN
BEV2,MOUNTAIN DEW GLASS,MOUNTAIN DEW G,7,59.000,PC,12.000,6.320,9.333333,1,BRLN
BEV3,SEVEN UP GLASS,SEVEN UP GLASS,7,59.000,PC,12.000,6.320,9.333333,1,BRLN
BEV6,PEPSI REG CAN,PEPSI REG CAN,7,99.000,PC,12.000,6.960,9.333333,1,BRLN
BEV7,MOUNTAIN DEW CAN,MOUNTAIN DEW C,7,99.000,PC,12.000,6.960,9.333333,1,BRLN
BEV8,SEVEN UP CAN,SEVEN UP CAN,7,99.000,PC,12.000,6.960,9.333333,1,BRLN
BEV9,MIRINDA CAN,MIRINDA CAN,7,99.000,PC,12.000,6.960,9.333333,1,BRLN
