INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
MI10,4LANG BEIG M,4LANG BEIG M,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI11,4LANG BEIG L,4LANG BEIG L,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI12,4LANG BEIG XL,4LANG BEIG XL,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI13,4LANG BLK S,4LANG BLK S,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI14,4LANG BLK M,4LANG BLK M,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI15,4LANG BLK L,4LANG BLK L,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI16,4LANG BLK XL,4LANG BLK XL,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI17,ITAINT BLU S,ITAINT BLU S,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI18,ITAINT BLU M,ITAINT BLU M,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI19,ITAINT BLU L,ITAINT BLU L,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI20,ITAINT BLU XL,ITAINT BLU XL,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI21,SIZ RIZ W S,SIZ RIZ W S,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI22,SIZ RIZ W M,SIZ RIZ W M,36,900.000,PC,12.000,96.430,9.333333,1,EME
