INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
F11,ELVIST FAVORITE,ELVIST FAVORIT,32,725.000,PC,12.000,77.680,9.333333,1,OLA
MOM1,SALSBUNDLE,SALSBUNDLE,30,999.000,PC,12.000,107.040,9.333333,1,OLA
MOM2,SNKBUNDLE,SNKBUNDLE,30,699.000,PC,12.000,74.890,9.333333,1,OLA
MOM3,BFSTBUNDLE,BFSTBUNDLE,30,799.000,PC,12.000,96.320,9.333333,1,OLA
MOM4,SB SALS BUNDLE,SB SALS BUNDLE,30,73.000,PC,12.000,7.820,9.333333,1,OLA
MOM5,SB SNKBUNDLE,SB SNKBUNDLE,30,65.000,PC,12.000,6.960,9.333333,1,OLA
MOM6,SB BFSTBUNDLE,SB BFSTBUNDLE,30,74.000,PC,12.000,7.930,9.333333,1,OLA
BL105,TB IT LESS 59,TB IT LESS 59,55,59.000,PC,12.000,6.320,9.330000,1,OLA
BL106,TB MGS 99,TB MGS 99,55,99.000,PC,12.000,10.610,9.333333,1,OLA
BL107,TB FREE CNC,TB FREE CNC,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL108,SB FREE GOTO PL,SB FREE GOTO P,55,89.000,PC,12.000,9.540,9.333333,1,OLA
BL109,SB FREE NENAS,SB FREE NENAS,55,169.000,PC,12.000,18.110,9.333333,1,OLA
BL110,SB MGS 99,SB MGS 99,55,40.000,PC,12.000,4.290,9.333333,1,OLA
BL111,FREE GOTO PLAIN,FREE GOTO PLAI,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL112,FREE HOT CHOCO,FREE HOT CHOCO,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BEV42,SWEET BLACK,SWEET BLACK,7,109.000,PC,12.000,11.680,9.330000,1,OLA
BEV43,SIG ICED COFFEE,SIG ICED COFFE,7,129.000,PC,12.000,13.820,9.330000,1,OLA
BEV44,CARA MACHIATO,CARA MACHIATO,7,169.000,PC,12.000,18.110,9.330000,1,OLA
BEV45,EXP SWEET SYRUP,EXP SWEET SYRU,7,30.000,PC,12.000,3.210,9.330000,1,OLA
BEV46,EXP CARA SYRUP,EXP CARA SYRUP,7,40.000,PC,12.000,4.290,9.330000,1,OLA
BEV47,EXP CARA SAUCE,EXP CARA SAUCE,7,40.000,PC,12.000,4.290,9.330000,1,OLA
DEL166,SWEET BLACK,SWEET BLACK,52,159.000,PC,12.000,17.040,9.330000,1,OLA
DEL167,SIG ICED COFFEE,SIG ICED COFFE,52,189.000,PC,12.000,20.250,9.330000,1,OLA
DEL168,CARA MACHIATTO,CARA MACHIATTO,52,219.000,PC,12.000,23.460,9.330000,1,OLA
DEL169,EXP SWEET SYRUP,EXP SWEET SYRU,52,45.000,PC,12.000,4.820,9.330000,1,OLA
DEL170,EXP CARA SYRUP,EXP CARA SYRUP,52,55.000,PC,12.000,5.890,9.330000,1,OLA
DEL171,EXP CARA SAUCE,EXP CARA SAUCE,52,55.000,PC,12.000,5.890,9.330000,1,OLA
MP122,SALSBUNDLE,SALSBUNDLE,29,999.000,PC,12.000,107.040,9.333333,1,OLA
MP123,SNKBUNDLE,SNKBUNDLE,29,699.000,PC,12.000,74.890,9.333333,1,OLA
MP124,BFSTBUNDLE,BFSTBUNDLE,29,799.000,PC,12.000,85.610,9.333333,1,OLA
MP125,SB SNKBUNDLE,SB SNKBUNDLE,29,65.000,PC,12.000,6.960,9.330000,1,OLA
MP126,SB SALSBUNDLE,SB SALSBUNDLE,29,73.000,PC,12.000,7.820,9.330000,1,OLA
MP127,SB BFSTBUNDLE,SB BFSTBUNDLE,29,74.000,PC,12.000,7.930,9.333333,1,OLA
BS17,PRIDE BURGER,PRIDE BURGER,6,219.000,PC,12.000,23.460,9.330000,1,OLA
DEL172,PRIDE BURGER,PRIDE BURGER,52,239.000,PC,12.000,25.610,9.333333,1,OLA
MP128,FREE BRWDCOF,FREE BRWDCOF,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP129,SB FREEBRWDCOF,SB FREEBRWDCOF,29,99.000,PC,12.000,10.610,9.333333,1,OLA
TEST26,EL VANILLA IC,EL VANILLA IC,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST27,COOKIE DOUGH IC,COOKIE DOUGH I,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST28,CNC ICE CREAM,CNC ICE CREAM,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST29,DARK CHOCO IC,DARK CHOCO IC,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST30,SALTED CARA IC,SALTED CARA IC,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST31,STWRBERY IC,STWRBERY IC,50,149.000,PC,12.000,14.890,9.333333,1,OLA
TEST32,BB ALMOND BRTL IC,BB ALMOND BRTL,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST33,BUTTER PECAN IC,BUTTER PECAN I,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST34,C ALMOND FUDGE IC,C ALMOND FUDGE,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST35,H NOT WORTH IT,H NOT WORTH IT,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST36,BRAZ COFFEE IC,BRAZ COFFEE IC,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST37,MALTED MILK IC,MALTED MILK IC,50,159.000,PC,12.000,15.960,9.333333,1,OLA
TEST38,ROCKY ROAD IC,ROCKY ROAD IC,50,159.000,PC,12.000,15.960,9.333333,1,OLA
MP130,1PC CHIX  PJ,1PC CHIX  PJ,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP131,BBRIBS  PJ,BBRIBS  PJ,29,0.000,PC,12.000,0.000,9.333333,1,OLA
FPC1,GRAHAM SHAKE,GRAHAM SHAKE,58,179.000,PC,12.000,17.040,9.333333,1,OLA
FPC2,RIPE MANGO SHAKE,RIPE MANGO SHA,58,179.000,PC,12.000,17.040,9.333333,1,OLA
FPC3,CNC SHAKE,CNC SHAKE,58,179.000,PC,12.000,17.040,9.333333,1,OLA
FPC4,PEPSI CAN,PEPSI CAN,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC5,PEPSI BLACK,PEPSI BLACK,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC6,MIRINDA CAN,MIRINDA CAN,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC7,SEVEN UP CAN,SEVEN UP CAN,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC8,ROOTBEER CAN,ROOTBEER CAN,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC9,MT. DEW CAN,MT. DEW CAN,58,119.000,PC,12.000,9.540,9.333333,1,OLA
FPC10,HOT CHOCO,HOT CHOCO,58,109.000,PC,12.000,11.680,9.333333,1,OLA
FPC11,BREWED COFFEE,BREWED COFFEE,58,129.000,PC,12.000,13.820,9.333333,1,OLA
