INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BEV41,CARA MACHIATO,CARA MACHIATO,7,169.000,PC,12.000,18.110,9.333333,1,CAMALIG
BEV42,EXP SWEET SYRUP,EXP SWEET SYRU,7,30.000,PC,12.000,3.210,9.333333,1,CAMALIG
BEV43,EXP CARA SYRUP,EXP CARA SYRUP,7,40.000,PC,12.000,4.290,9.333333,1,CAMALIG
BEV44,EXP CARA SAUCE,EXP CARA SAUCE,7,40.000,PC,12.000,4.290,9.333333,1,CAMALIG
DEL179,SWEET BLACK,SWEET BLACK,41,159.000,PC,12.000,17.040,9.333333,1,CAMALIG
DEL180,SIG ICED COFFEE,SIG ICED COFFE,41,189.000,PC,12.000,20.250,9.333333,1,CAMALIG
DEL181,CARA MACHIATO,CARA MACHIATO,41,219.000,PC,12.000,23.460,9.333333,1,CAMALIG
DEL182,EXP SWEET SYRUP,EXP SWEET SYRU,41,45.000,PC,12.000,4.820,9.333333,1,CAMALIG
DEL183,EXP CARA SYRUP,EXP CARA SYRUP,41,55.000,PC,12.000,5.890,9.333333,1,CAMALIG
DEL184,EXP CARA SAUCE,EXP CARA SAUCE,41,55.000,PC,12.000,5.890,9.333333,1,CAMALIG
BL118,SB IT LESS 59,SB IT LESS 59,23,20.000,PC,12.000,2.140,9.333333,1,CAMALIG
BS12,PRIDE BURGER,PRIDE BURGER,6,219.000,PC,12.000,23.460,9.333333,1,CAMALIG
MP145,1PC CHIX PJ,1PC CHIX PJ,38,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
MP146,BBRIBS PJ,BBRIBS PJ,38,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
TEST1,EL VANILLA IC,EL VANILLA IC,54,149.000,PC,12.000,14.890,9.333333,1,CAMALIG
TEST2,COOKIE DOUGH IC,COOKIE DOUGH I,54,149.000,PC,12.000,14.890,9.333333,1,CAMALIG
TEST3,CNC ICE CREAM,CNC ICE CREAM,54,149.000,PC,12.000,14.890,9.330000,1,CAMALIG
TEST4,DARK CHOCO IC,DARK CHOCO IC,54,149.000,PC,12.000,14.890,9.333333,1,CAMALIG
TEST5,SALTED CARA IC,SALTED CARA IC,54,149.000,PC,12.000,14.890,9.333333,1,CAMALIG
TEST6,STRWBERY IC,STRWBERY IC,54,139.000,PC,12.000,14.890,9.330000,1,CAMALIG
TEST7,BB ALMOND BRTL IC,BB ALMOND BRTL,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
TEST8,BUTTER PECAN IC,BUTTER PECAN I,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
TEST9,C ALMOND FUDGE IC,C ALMOND FUDGE,54,159.000,PC,12.000,15.960,9.330000,1,CAMALIG
TEST10,H NOT WORTH IT,H NOT WORTH IT,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
TEST11,BRAZ COFFEE IC,BRAZ COFFEE IC,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
TEST12,MALTED MILK,MALTED MILK,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
TEST13,ROCKY ROAD IC,ROCKY ROAD IC,54,159.000,PC,12.000,15.960,9.333333,1,CAMALIG
MP147,GRADRIBS50,GRADRIBS50,38,224.500,PC,12.000,24.050,9.333333,1,CAMALIG
MP148,SB GRADRIBS50,SB GRADRIBS50,38,224.500,PC,12.000,24.050,9.333333,1,CAMALIG
BL119,PRIDE BUNDLE,PRIDE BUNDLE,46,379.000,PC,12.000,40.610,9.330000,1,CAMALIG
BL120,TB SIGCOFI 99,TB SIGCOFI 99,46,99.000,PC,12.000,10.610,9.330000,1,CAMALIG
BL121,SB PRIDE BUNDLE,SB PRIDE BUNDL,46,97.000,PC,12.000,10.390,9.330000,1,CAMALIG
BL122,SB SIGCOFI 99,SB SIGCOFI 99,46,30.000,PC,12.000,3.210,9.330000,1,CAMALIG
BL123,TB FREE CNC,TB FREE CNC,46,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL124,SB FREE CNC,SB FREE CNC,46,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
FPC1,GRAHAM SHAKE,GRAHAM SHAKE,48,169.000,PC,12.000,17.040,9.333333,1,CAMALIG
FPC2,RIPE MANGO SHAKE,RIPE MANGO SHA,48,169.000,PC,12.000,17.040,9.333333,1,CAMALIG
FPC3,CNC SHAKE,CNC SHAKE,48,159.000,PC,12.000,17.040,9.333333,1,CAMALIG
FPC4,PEPSI CAN,PEPSI CAN,48,109.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC5,PEPSI BLACK,PEPSI BLACK,48,109.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC6,MIRINDA CAN,MIRINDA CAN,48,109.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC7,SEVEN UP CAN,SEVEN UP CAN,48,89.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC8,ROOTBEER CAN,ROOTBEER CAN,48,119.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC9,MT. DEW CAN,MT. DEW CAN,48,109.000,PC,12.000,9.540,9.333333,1,CAMALIG
FPC10,HOT CHOCO,HOT CHOCO,48,109.000,PC,12.000,11.680,9.333333,1,CAMALIG
FPC11,BREWED COFFEE,BREWED COFFEE,48,129.000,PC,12.000,13.820,9.333333,1,CAMALIG
FPC12,NES BREWED COFI,NES BREWED COF,48,189.000,PC,12.000,20.250,9.333333,1,CAMALIG
FPC13,SIG ICED COFI,SIG ICED COFI,48,189.000,PC,12.000,20.250,9.333333,1,CAMALIG
FPC14,SWT BLK COFI,SWT BLK COFI,48,159.000,PC,12.000,17.040,9.333333,1,CAMALIG
FPC15,CARA MACHIATO,CARA MACHIATO,48,219.000,PC,12.000,23.460,9.333333,1,CAMALIG
FPC16,B1T1 SIGCOFI,B1T1 SIGCOFI,48,299.000,PC,12.000,32.040,9.333333,1,CAMALIG
FPC17,B1T1 SWTBLK,B1T1 SWTBLK,48,249.000,PC,12.000,26.680,9.333333,1,CAMALIG
FPC18,B1T1 CARAMACHI,B1T1 CARAMACHI,48,410.000,PC,12.000,43.930,9.333333,1,CAMALIG
FPC19,SIGCOFI	,SIGCOFI	,48,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
FPC20,CARAMACHI,CARAMACHI,48,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
FPC21,YOUR CHOICE,YOUR CHOICE,48,389.000,PC,12.000,41.680,9.333333,1,CAMALIG
MP149,FREE STICKER,FREE STICKER,32,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL125,PRIDE BUNDLE,PRIDE BUNDLE,46,379.000,PC,12.000,40.610,9.333333,1,CAMALIG
BL126,TB SIGCOFI 99,TB SIGCOFI 99,46,99.000,PC,12.000,10.610,9.333333,1,CAMALIG
BL127,SB PRIDE BUNDLE,SB PRIDE BUNDL,46,97.000,PC,12.000,10.390,9.333333,1,CAMALIG
BL128,SB SIGCOFI 99,SB SIGCOFI 99,46,30.000,PC,12.000,3.210,9.333333,1,CAMALIG
UP21,TO CHEESY PATTY,TO CHEESY PATT,19,20.000,PC,12.000,2.140,9.333333,1,CAMALIG
DEL185,GO PASTA,GO PASTA,41,35.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL186,GO MEAT,GO MEAT,41,65.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL187,GO FRIES,GO FRIES,41,35.000,PC,12.000,3.750,9.333333,1,CAMALIG
MP78,CARA MACHI,CARA MACHI,32,128.000,PC,12.000,13.710,9.333333,1,CAMALIG
MP79,SWEET BLCK,SWEET BLCK,32,68.000,PC,12.000,7.290,9.333333,1,CAMALIG
MP80,SIG ICED COFI,SIG ICED COFI,32,88.000,PC,12.000,9.430,9.333333,1,CAMALIG
MP81,SB CARAMACHI,SB CARAMACHI,32,41.000,PC,12.000,4.390,9.333333,1,CAMALIG
MP82,SB SWEETBLCK,SB SWEETBLCK,32,41.000,PC,12.000,4.390,9.333333,1,CAMALIG
MP83,SB SIGICEDCOFI,SB SIGICEDCOFI,32,41.000,PC,12.000,4.390,9.333333,1,CAMALIG
DEL188,GO SPAG,GO SPAG,41,204.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL189,GO DT,GO DT,41,338.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL190,GO SPAG PB,GO SPAG PB,41,224.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL191,GO SPAG PLTR,GO SPAG PLTR,41,347.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL192,GO CARBO,GO CARBO,41,219.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL193,GO CARBO CHX,GO CARBO CHX,41,348.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL194,GO CARBO PB,GO CARBO PB,41,224.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL195,GO CARBO PLTR,GO CARBO PLTR,41,373.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL196,GO MACSLD,GO MACSLD,41,187.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL197,GO BTMAC,GO BTMAC,41,289.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL198,GO BACMACHZ,GO BACMACHZ,41,35.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL199,GO BMC CHX,GO BMC CHX,41,341.000,PC,12.000,3.750,9.333333,1,CAMALIG
DEL200,GO TAPA	,GO TAPA	,41,367.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL201,GO TOCI	,GO TOCI	,41,369.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL202,GO TIPS	,GO TIPS	,41,453.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL203,GO BEEFSALP,GO BEEFSALP,41,452.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL204,GO TUNASALP,GO TUNASALP,41,472.000,PC,12.000,6.960,9.333333,1,CAMALIG
DEL205,GO TUNASND,GO TUNASND,41,204.000,PC,12.000,3.750,9.333333,1,CAMALIG
MP150,FREE SWITBLK,FREE SWITBLK,32,0.000,PC,12.000,0.000,9.330000,1,CAMALIG
MP151,FREE SIGCOFI,FREE SIGCOFI,32,0.000,PC,12.000,0.000,9.330000,1,CAMALIG
MP152,FREE CARAMAC,FREE CARAMAC,32,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
MP153,SB FRISWTBLK,SB FRISWTBLK,32,54.500,PC,12.000,5.840,9.330000,1,CAMALIG
MP154,SB FRISIGCOF,SB FRISIGCOF,32,64.500,PC,12.000,6.910,9.330000,1,CAMALIG
MP155,SB FRICARMAC,SB FRICARMAC,32,84.500,PC,12.000,9.050,9.330000,1,CAMALIG
MP156,FREE BRWD COF,FREE BRWD COF,32,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
MP157,TO UNLI BRWD,TO UNLI BRWD,32,29.000,PC,12.000,3.110,9.333333,1,CAMALIG
MP158,SB FREE BRWD COF,SB FREE BRWD C,32,99.000,PC,12.000,10.610,9.333333,1,CAMALIG
BL129,TB ICEDTEA  @ 59,TB ICEDTEA  @,46,59.000,PC,12.000,6.320,9.333333,1,CAMALIG
BL130,TB FREE BREWED,TB FREE BREWED,46,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL131,SB IT LESS 59,SB IT LESS 59,46,20.000,PC,12.000,2.140,9.333333,1,CAMALIG
BL132,SB IT LESS 59,SB IT LESS 59,46,30.000,PC,12.000,3.210,9.333333,1,CAMALIG
BL133,SB FRIHOTCHOCO,SB FRIHOTCHOCO,46,79.000,PC,12.000,8.460,9.333333,1,CAMALIG
BL134,TB FREE BREWED,TB FREE BREWED,46,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL135,SB FRIBREWED,SB FRIBREWED,46,99.000,PC,12.000,10.610,9.333333,1,CAMALIG
MP160,1PC CHX IT,1PC CHX IT,38,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL136,TB SALIS CNC,TB SALIS CNC,46,359.000,PC,12.000,38.460,9.333333,1,CAMALIG
BL137,TB SALIS RMS,TB SALIS RMS,46,359.000,PC,12.000,38.460,9.333333,1,CAMALIG
BL138,TB SALIS MGS,TB SALIS MGS,46,359.000,PC,12.000,38.460,9.333333,1,CAMALIG
BL139,TB CORDSIG,TB CORDSIG,46,359.000,PC,12.000,38.460,9.333333,1,CAMALIG
BL140,SB SALIS SHAKE,SB SALIS SHAKE,46,59.000,PC,12.000,6.320,9.333333,1,CAMALIG
BL141,SB CORDSIG,SB CORDSIG,46,59.000,PC,12.000,6.320,9.333333,1,CAMALIG
DEL206,GO BACMACHIZ,GO BACMACHIZ,41,194.000,PC,12.000,21.320,9.333333,1,CAMALIG
