INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BL65,SB SPAG 44,SB SPAG 44,70,44.000,PC,12.000,4.710,9.333333,1,PACML
BL66,TB EXT SUP 199,TB EXT SUP 199,70,199.000,PC,12.000,21.320,9.333333,1,PACML
BL67,SB EXT SUP 50,SB EXT SUP 50,70,50.000,PC,12.000,5.360,9.333333,1,PACML
MP87,BIGGS T-SHIRT,BIGGS T-SHIRT,50,499.000,PC,12.000,53.460,9.333333,1,PACML
MP88,BIGGS MUG,BIGGS MUG,50,149.000,PC,12.000,15.960,9.333333,1,PACML
PP1,BIGGS SPAGHETTI,BIGGS SPAGHETT,52,109.000,PC,12.000,11.680,9.333333,1,PACML
PP2,CHEESY BURGER,CHEESY BURGER,52,109.000,PC,12.000,11.680,9.333333,1,PACML
PP3,1PC BIGG CHICKEN,1PC BIGG CHICK,52,169.000,PC,12.000,18.110,9.333333,1,PACML
PP4,CHICKEN SPAGHETTI,CHICKEN SPAGHE,52,249.000,PC,12.000,26.680,9.333333,1,PACML
PP5,TENDERLOIN TIPS,TENDERLOIN TIP,52,269.000,PC,12.000,28.820,9.333333,1,PACML
PP6,CHICKEN N KEBAB,CHICKEN N KEBA,52,279.000,PC,12.000,29.890,9.333333,1,PACML
PP7,BIGG DEAL,BIGG DEAL,52,319.000,PC,12.000,34.180,9.333333,1,PACML
PP8,BABYBACK RIBS,BABYBACK RIBS,52,459.000,PC,12.000,49.180,9.333333,1,PACML
PP9,PAN BIGGS SPAGHETTI,PAN BIGGS SPAG,52,1199.000,PC,12.000,128.460,9.333333,1,PACML
PP10,PAN BACON MAC N CHEESE,PAN BACON MAC,52,1199.000,PC,12.000,128.460,9.333333,1,PACML
PP11,PAN CARBONARA,PAN CARBONARA,52,1199.000,PC,12.000,128.460,9.333333,1,PACML
PP12,JUICE DRINK,JUICE DRINK,52,0.000,PC,12.000,0.000,9.333333,1,PACML
PP13,BOTTLED WATER,BOTTLED WATER,52,0.000,PC,12.000,0.000,9.333333,1,PACML
PP14,1.5L PEPSI,1.5L PEPSI,52,0.000,PC,12.000,0.000,9.333333,1,PACML
MP89,MP SPAG 50,MP SPAG 50,50,50.000,PC,12.000,5.360,9.333333,1,PACML
MP90,SPAG 49,SPAG 49,50,49.000,PC,12.000,5.250,9.333333,1,PACML
BL68,TB UP COFFEE,TB UP COFFEE,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL69,TB FREE IT,TB FREE IT,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL70,TB NENA 99,TB NENA 99,70,99.000,PC,12.000,10.610,9.333333,1,PACML
BL71,SB COFFEE 114,SB COFFEE 114,70,114.000,PC,12.000,12.210,9.333333,1,PACML
BL72,SB IT 79,SB IT 79,70,79.000,PC,12.000,8.460,9.333333,1,PACML
BL73,SB NENA 49,SB NENA 49,70,49.000,PC,12.000,5.250,9.333333,1,PACML
MP91,TEXMEX KANSAS BBQ RIBS,TEXMEX KANSAS,50,224.000,PC,12.000,24.000,9.333333,1,PACML
MP92,TEXMEX CHIPOTLE BBQ RIBS,TEXMEX CHIPOTL,50,224.000,PC,12.000,24.000,9.333333,1,PACML
MP93,TEXMEX KANSAS BBQ RIBS,TEXMEX KANSAS,50,224.000,PC,12.000,24.000,9.333333,1,PACML
MP94,SHOCKTEXMEX,SHOCKTEXMEX,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP95,SHOCKTEXMEX,SHOCKTEXMEX,50,449.000,PC,12.000,48.110,9.333333,1,PACML
MP96,FREE MANGO SHAKE,FREE MANGO SHA,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP97,FREE MANGO SHAKE,FREE MANGO SHA,50,139.000,PC,12.000,14.890,9.333333,1,PACML
BL74,TB TEXMEX CHIPOTLE,TB TEXMEX CHIP,70,449.000,PC,12.000,48.110,9.333333,1,PACML
BL75,TB TEXMEX KANSAS,TB TEXMEX KANS,70,449.000,PC,12.000,48.110,9.333333,1,PACML
BL76,TB TEXMEX SWT,TB TEXMEX SWT,70,449.000,PC,12.000,48.110,9.333333,1,PACML
BL77,SB FREE CNC 139,SB FREE CNC 13,70,139.000,PC,12.000,6.320,9.330000,1,PACML
SL15,TEXMEX KANSAS BBQ RIBS,TEXMEX KANSAS,31,449.000,PC,12.000,48.110,9.333333,1,PACML
SL16,TEXMEX CAROLINE BBQ RIBS,TEXMEX CAROLIN,31,449.000,PC,12.000,48.110,9.333333,1,PACML
SL17,TEXMEX CHIPOTLE BBQ RIBS,TEXMEX CHIPOTL,31,449.000,PC,12.000,48.110,9.333333,1,PACML
SL18,TO PLAIN RICE,TO PLAIN RICE,31,0.000,PC,12.000,0.000,9.333333,1,PACML
SL19,TO GARLIC RICE,TO GARLIC RICE,31,0.000,PC,12.000,0.000,9.330000,1,PACML
SL20,TO JAVA RICE,TO JAVA RICE,31,0.000,PC,12.000,0.000,9.333333,1,PACML
UPG19,TO HERB RICE,TO HERB RICE,23,30.000,PC,12.000,3.210,9.333333,1,PACML
XTR65,HERB RICE,HERB RICE,09,45.000,PC,12.000,4.820,9.333333,1,PACML
PST13,BACON MAC N CHEESE,BACON MAC N CH,04,219.000,PC,12.000,10.610,9.333333,1,PACML
ADD1,KANSAS SAUCE,KANSAS SAUCE,32,20.000,PC,12.000,2.140,9.333333,1,PACML
ADD2,CAROLINE SAUCE,CAROLINE SAUCE,32,20.000,PC,12.000,2.140,9.333333,1,PACML
ADD3,CHIPOTLE SAUCE,CHIPOTLE SAUCE,32,20.000,PC,12.000,2.140,9.333333,1,PACML
ADD4,BUTTER SAUCE,BUTTER SAUCE,32,20.000,PC,12.000,2.140,9.333333,1,PACML
SID11,TS TROPICAL SLAW,TS TROPICAL SL,13,59.000,PC,12.000,6.320,9.333333,1,PACML
SUP13,CHEESE BURGER SOUP,CHEESE BURGER,19,59.000,PC,12.000,6.320,9.333333,1,PACML
SUP14,CHICKEN TOMATO SOUP,CHICKEN TOMATO,19,59.000,PC,12.000,6.320,9.333333,1,PACML
BL78,FREE CB SOUP,FREE CB SOUP,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL79,FREE CTOMATO SOUP,FREE CTOMATO S,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL80,SB FREE CBSOUP59,SB FREE CBSOUP,70,59.000,PC,12.000,6.320,9.333333,1,PACML
BL81,SB FREE CTOMATO59,SB FREE CTOMAT,70,59.000,PC,12.000,6.320,9.333333,1,PACML
FP116,CHICKEN TOMATO SOUP,CHICKEN TOMATO,34,69.000,PC,12.000,6.320,9.330000,1,PACML
FP117,CHEESE BURGER SOUP,CB SOUP,34,69.000,PC,12.000,6.320,9.330000,1,PACML
FP118,TEXMEX KANSAS BBQ RIBS,TEXMEX KANSAS,34,499.000,PC,12.000,53.460,9.333333,1,PACML
FP119,TEXMEX CAROLINE BBQ RIBS,TEXMEX CAROLIN,34,499.000,PC,12.000,53.460,9.333333,1,PACML
FP120,TEXMEX CHIPOTLE BBQ RIBS,TEXMEX CHIPOTL,34,499.000,PC,12.000,53.460,9.333333,1,PACML
FP121,BACON MAC N CHEESE,BACON MAC N CH,34,169.000,PC,12.000,14.890,9.333333,1,PACML
MP98,FREEMACNC,FREEMACNC,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP99,FREEMACNC99,FREEMACNC99,50,99.000,PC,12.000,10.610,9.333333,1,PACML
BL82,MANGO GRAHAM SHAKE,MANGO GRAHAM S,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL83,50%OFF TUNA SALPICAO,50%OFF TUNA SA,70,165.000,PC,12.000,17.680,9.333333,1,PACML
BL84,SB 50% TUNA SALPICAO,SB 50% TUNA SA,70,164.000,PC,12.000,17.570,9.333333,1,PACML
BL85,FREE TUNA SAND,FREE TUNA SAND,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL86,50%OFF RMS,50%OFF RMS,70,70.000,PC,12.000,7.500,9.333333,1,PACML
BL87,SB 50% RMS,SB 50% RMS,70,69.000,PC,12.000,7.390,9.333333,1,PACML
MP100,CRABSOUP,CRABSOUP,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP101,CHEESESOUP,CHEESESOUP,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP102,CHICKENSOUP,CHICKENSOUP,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP103,CRABSOUP59,CRABSOUP59,50,59.000,PC,12.000,6.320,9.333333,1,PACML
MP104,CHEESESOUP59,CHEESESOUP59,50,59.000,PC,12.000,6.320,9.333333,1,PACML
MP105,CHICKENSOUP59,CHICKENSOUP59,50,59.000,PC,12.000,6.320,9.333333,1,PACML
BL88,1CAJCHX SPG PBRD CNC IT,1CAJCHX SPG PB,70,469.000,PC,12.000,50.250,9.333333,1,PACML
